Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),CORE_ZN:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_1:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_2:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_3:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_4:Zone People Occupant Count [](TimeStep),CORE_ZN:Zone Mean Air Temperature [C](TimeStep),CORE_ZN:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),PERIMETER_ZN_1:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),PERIMETER_ZN_2:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),PERIMETER_ZN_3:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),PERIMETER_ZN_4:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),CORE_ZN:Zone Air Relative Humidity [%](TimeStep),CORE_ZN:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_3:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_4:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC:Zone Air Relative Humidity [%](TimeStep),ATTIC:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),CORE_ZN:Zone Thermal Comfort Fanger Model PMV [](TimeStep),CORE_ZN:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),PERIMETER_ZN_1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),PERIMETER_ZN_1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),PERIMETER_ZN_2:Zone Thermal Comfort Fanger Model PMV [](TimeStep),PERIMETER_ZN_2:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),PERIMETER_ZN_3:Zone Thermal Comfort Fanger Model PMV [](TimeStep),PERIMETER_ZN_3:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),PERIMETER_ZN_4:Zone Thermal Comfort Fanger Model PMV [](TimeStep),PERIMETER_ZN_4:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),Electricity:Facility [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep) 
 12/21  23:45:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.97145552017657,0.015251031943050034,20.76807844362596,0.0007938213216910231,20.69404327927405,0.0007938213216910245,20.812217172510127,0.0007938213216910241,20.622228274171366,0.0007938213216910258,-21.711130881696658,0.0005507399874107861,95.34889617757007,21.11,29.44,5.142098904701162,21.11,29.44,5.16560156896746,21.11,29.44,5.128144058885105,21.11,29.44,5.1885152798990175,21.11,29.44,100.0,0.0,0.0,-0.26724529784363843,6.482981828107555,-0.964630527988443,24.654343871271493,-0.9721771629554619,24.962939061212253,-0.9521719152457254,24.149756525292602,-0.9840825384757106,25.454257551261975,2363822.8413163545,1500227.8413163545,0.0 
 12/21  24:00:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.09064289116911,0.01525104416890894,21.060575061732102,0.0007938213216910231,21.037298760895137,0.0007938213216910245,21.072038244898785,0.000793821321691024,21.009358794036284,0.0007938213216910258,-21.711468660713923,0.0005507218837530764,94.65313993661117,21.11,29.44,5.050413950548497,21.11,29.44,5.057642301468309,21.11,29.44,5.046858393262047,21.11,29.44,5.066334248553635,21.11,29.44,100.0,0.0,0.0,-0.2453891061976637,6.2497540847364235,-0.909594819130171,22.471757364064104,-0.9115849714419408,22.548572759349753,-0.9009099392945306,22.138416571463054,-0.9184487033832689,22.814723003573107,2363822.8413163545,1500227.8413163545,0.0 
 07/21  00:15:00,21.541999999999998,19.852586996076777,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,24.00733006857986,0.010258681976043293,24.770887168335967,0.008981292382772817,24.827753449859603,0.008871296449224946,24.744717002118655,0.008965127267826131,24.941066333582107,0.008838735622391573,16.74931973165889,0.003227860460741368,53.752661077618804,15.56,23.89,45.04687817187254,15.56,23.89,44.352094382593684,15.56,23.89,45.0372891180708,15.56,23.89,43.8938148025501,15.56,23.89,26.779407327276466,0.0,0.0,-0.3631757265901497,7.745292745348763,-0.3387613991500304,7.387023812304577,-0.31854715109225384,7.109550697302723,-0.3527795101175013,7.589633376640009,-0.26722087741811246,6.482710019327342,8124936.532359562,1070501.8590544525,3169182.218505108 
 07/21  00:30:00,21.32,20.122653630159753,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.902266162399172,0.010146359474648458,24.01724395379602,0.009043367899568906,24.02774857646565,0.008985385674372343,24.010587218552576,0.009024217339489084,24.05166559972269,0.008961320195261973,16.50621791065599,0.003227524429057475,53.51033955881233,15.56,23.89,47.44774996007141,15.56,23.89,47.1181304663737,15.56,23.89,47.367644878720164,15.56,23.89,46.92627892595377,15.56,23.89,27.193770828686414,0.0,0.0,-0.4001281075939798,8.335874376282405,-0.46949703972984175,9.602502803371607,-0.45550006651096697,9.330273082548032,-0.4801876600018071,9.816113297029489,-0.41962569802747046,8.67101797799151,10634557.508275596,3580122.834970491,3169182.218505108 
 07/21  00:45:00,21.098,20.39687038882276,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,25.396747393087633,0.01025604790054573,23.89906131438945,0.009065297301184593,23.900400841757033,0.009055774139885519,23.8983641037946,0.009046397863550508,23.903230689229726,0.00903348010950644,16.272032498541602,0.0032271991500896478,49.457939275488144,15.56,23.89,47.90011311190012,15.56,23.89,47.84666430647519,15.56,23.89,47.803685425710746,15.56,23.89,47.722437880178056,15.56,23.89,27.599750466563528,0.0,0.0,-0.12609949917080884,5.329393404896294,-0.5026244320681889,10.280462402061985,-0.489423570341116,10.004626553376397,-0.5118372095823568,10.47742782364621,-0.4599917346306587,9.416713036557411,8646288.751077795,1591854.0777726856,3169182.218505108 
 07/21  01:00:00,20.875999999999998,20.67531006095013,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,24.4438810931222,0.010275116972884897,25.11276556952386,0.009154659765158816,25.150066821596997,0.009156551017293025,25.08780594909421,0.009136689062808165,25.256267895470547,0.009134236004592445,16.044676566086753,0.003226882509440137,52.44626875291504,15.56,23.89,44.97731390410794,15.56,23.89,44.886646200969956,15.56,23.89,44.957094348459016,15.56,23.89,44.49666850706427,15.56,23.89,28.000412861237162,0.0,0.0,-0.28349360381050376,6.669403167980832,-0.2817864131678033,6.649292713589773,-0.26223339424073044,6.427723700656017,-0.29506481849213895,6.808953232262425,-0.21536038538336644,5.96203892767025,8279564.122423465,1225129.4491183565,3169182.218505108 
 07/21  01:15:00,20.727999999999998,20.86333170885803,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.945141500233103,0.01023988335429211,24.086528933542578,0.009198619382770886,24.10271264675103,0.009243771478311461,24.07900792724449,0.009178075204110113,24.13846370945446,0.00922999434089414,15.830684480503614,0.003226584136649364,53.856611714136946,15.56,23.89,48.0501130373009,15.56,23.89,48.235634314514535,15.56,23.89,47.96601236389337,15.56,23.89,48.06156392578821,15.56,23.89,28.38350192212524,0.0,0.0,-0.3861320388698025,8.105326365678735,-0.457259480241534,9.364028668319776,-0.439608759245123,9.031420490841441,-0.46778937060256975,9.56883803220532,-0.4032617721240998,8.388640969404065,10715638.985711087,3661204.3124059755,3169182.218505108 
 07/21  01:30:00,20.58,21.05324295592683,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,25.30723623526118,0.010382262002453442,23.902328589363364,0.009220595044864208,23.904472920136225,0.009296719485397982,23.90150638746046,0.009200325841501874,23.90855227271155,0.009283163840754418,15.632687555899642,0.0032263068878110356,50.32369625507565,15.56,23.89,48.69913739305,15.56,23.89,49.08894538837467,15.56,23.89,48.59604909446851,15.56,23.89,49.00640049088486,15.56,23.89,28.743200312255645,0.0,0.0,-0.1390744640447007,5.400727087266716,-0.5021958783367744,10.271389405774627,-0.4865821706593304,9.946238939792579,-0.5111517723503207,10.462647091505005,-0.45851872535005483,9.388269982769302,8449622.511412375,1395187.8381072653,3169182.218505108 
 07/21  01:45:00,20.431999999999995,21.245146338649114,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,24.37901308448977,0.010387134339646055,25.094606029045725,0.009311094207998872,25.124761675138448,0.009387695352807951,25.07167605305482,0.009291712050474564,25.218595956938678,0.009373026313347537,15.448940790197902,0.0032260490539009674,53.21494578564613,15.56,23.89,45.78404799416964,15.56,23.89,46.072275538350915,15.56,23.89,45.752605925881504,15.56,23.89,45.74508003105341,15.56,23.89,29.081593021261316,0.0,0.0,-0.2933417147179147,6.787814106816654,-0.2854506610328959,6.692608310692719,-0.2653263324293698,6.461699555292398,-0.29807053062170724,6.846127755660319,-0.22232119996258096,6.025365849055831,8280371.348500695,1225936.6751955855,3169182.218505108 
 07/21  02:00:00,20.284,21.43902540396426,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.938593419018048,0.010326597224724463,24.08192958983418,0.009336424297385055,24.09682152754866,0.009443755501905772,24.075375238794276,0.009315130671411341,24.130075545938304,0.009435679549088558,15.276311433729681,0.003225806989762692,54.32660843124649,15.56,23.89,48.7727735924834,15.56,23.89,49.281003998439054,15.56,23.89,48.68233149161163,15.56,23.89,49.141311699567424,15.56,23.89,29.403597157833598,0.0,0.0,-0.38693509947584864,8.118328250028469,-0.4594601721092917,9.40643806354683,-0.4407321758709181,9.052190856786638,-0.4694295228920643,9.601169398923787,-0.4066316656366772,8.445854332957168,10733903.956652317,3679469.2833472085,3169182.218505108 
 07/21  02:15:00,20.173,21.585711012630494,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,25.315136912334864,0.010455378629611118,23.90188088186781,0.009340210055668157,23.903936201377746,0.00946783886861736,23.901147167083536,0.009319736680273171,23.90771813832354,0.009457792496117548,15.115950772631555,0.0032255820531321916,50.648433857182916,15.56,23.89,49.32287377403555,15.56,23.89,49.98056289447036,15.56,23.89,49.21852589036257,15.56,23.89,49.9169718907503,15.56,23.89,29.70630893102732,0.0,0.0,-0.13698221009093592,5.388750742789,-0.5038345973132718,10.306125906761253,-0.48718773319931835,9.958653355602593,-0.5124001790386306,10.48958286514852,-0.4608452590551471,9.433236906313837,8426479.623711616,1372044.9504065074,3169182.218505108 
 07/21  02:30:00,20.061999999999998,21.733571107742602,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,24.400592751728635,0.010449954494011674,25.073341818867583,0.009420920805310935,25.099670577094514,0.00954360837799084,25.051682460500665,0.00940156286740048,25.185996375049506,0.009531364709191973,14.967770867306214,0.0032253743167443625,53.46232618103858,15.56,23.89,46.3747361987029,15.56,23.89,46.895925709694595,15.56,23.89,46.34063498290985,15.56,23.89,46.596516259918275,15.56,23.89,29.98914350641367,0.0,0.0,-0.28894646226111936,6.734460872794003,-0.29094783517213363,6.7586540338296,-0.2706210959311321,6.520797517088184,-0.30297498388482846,6.907605777577672,-0.23052493128353332,6.102607646237317,8281054.103064341,1226619.429759231,3169182.218505108 
 07/21  02:45:00,19.951,21.882533211843757,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.941273672991485,0.010381147726988612,24.07646745707669,0.009430910610519918,24.090295942816496,0.009576783720603887,24.069924595486107,0.009409473741313975,24.123338218253334,0.009571065910179394,14.83019967837139,0.0032251808704244207,54.60008466219571,15.56,23.89,49.27514748756757,15.56,23.89,49.984241958374845,15.56,23.89,49.18412658187661,15.56,23.89,49.855877405066394,15.56,23.89,30.25443405420981,0.0,0.0,-0.38585673925814706,8.100875491205557,-0.4628605291828207,9.472376162521641,-0.4437745961417354,9.108713209105431,-0.4724319566656818,9.660655006555515,-0.4112725035824772,8.525441429569824,10728448.94932547,3674014.2760203606,3169182.218505108 
 07/21  03:00:00,19.839999999999996,22.03268711459794,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,25.305447954067347,0.010506591030409011,23.901387753839145,0.009422959421724525,23.90332267782633,0.009582468297528929,23.90068052655019,0.009402256630176601,23.906972271513606,0.009574349119719704,14.700927815573307,0.0032249990878299565,50.921734099991866,15.56,23.89,49.75480195246443,15.56,23.89,50.57837280215758,15.56,23.89,49.6492276208303,15.56,23.89,50.525081314943975,15.56,23.89,30.50612377563689,0.0,0.0,-0.13841067412266456,5.396907737554727,-0.5063118639613636,10.358857763415898,-0.4893047902513908,10.002178773759113,-0.5145263351174674,10.535612227796676,-0.4644083549086488,9.502555785618583,8401493.273990687,1347058.6006855788,3169182.218505108 
 07/21  03:15:00,19.729,22.183963920758735,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,24.40769575918714,0.010494631308463643,25.053963940319882,0.009497840431428034,25.076867823817953,0.009648960365748898,25.033826291047035,0.009478233140164797,25.156513177534887,0.009638353959305561,14.577797228247789,0.0032248259180267893,53.66426989212597,15.56,23.89,46.801687685403564,15.56,23.89,47.470146097809234,15.56,23.89,46.76260699629879,15.56,23.89,47.19435000233197,15.56,23.89,30.748046217809478,0.0,0.0,-0.2877003994686736,6.719483542878194,-0.29684745879772373,6.830954783636329,-0.27684408765360563,6.59176598333606,-0.3082577833101087,6.974964459391629,-0.23930346307923558,6.188388399518615,8281471.361500223,1227036.688195114,3169182.218505108 
 07/21  03:30:00,19.618,22.33645282419,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.942381756887485,0.010418789827368552,24.07143712190937,0.009497772837253731,24.083985092413,0.009666973471743941,24.06499177813042,0.009475870321100548,24.11410636059234,0.009661929776714248,14.459413307840574,0.003224659760311661,54.79115405162213,15.56,23.89,49.6342241587267,15.56,23.89,50.4668835480396,15.56,23.89,49.540650683253986,15.56,23.89,50.349837348466096,15.56,23.89,30.98267882897539,0.0,0.0,-0.3856628694804442,8.097743066641144,-0.4667321460507764,9.548059022908191,-0.44783711420621924,9.18480745782361,-0.4759235570353329,9.730320957051717,-0.4174472143660509,8.632763855886651,10722007.79604264,3667573.122737532,3169182.218505108 
 07/21  03:45:00,19.506999999999998,22.490081828528975,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,25.2991607730262,0.010540969424304037,23.900917821663445,0.00948232840633352,23.90270301577705,0.00966084153251053,23.9002405283449,0.009461069974348375,23.905991238112666,0.009652757022854041,14.344749570711322,0.0032244986972505833,51.104685316406986,15.56,23.89,50.06498781454894,15.56,23.89,50.98761691955737,15.56,23.89,49.956462298587105,15.56,23.89,50.93553133172406,15.56,23.89,31.211855362493324,0.0,0.0,-0.13969694349527004,5.404325401013395,-0.5092738277336959,10.422255283253179,-0.4923341120260239,10.064796349857787,-0.5171539496682903,10.592767882267708,-0.4688870208915356,9.590462542165909,8373853.452041844,1319418.7787367343,3169182.218505108 
 07/21  04:00:00,19.396,22.64494480984711,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,24.41226859886252,0.010524351127386677,25.035709517252204,0.009553405911359272,25.055496562780228,0.009721338541281663,25.017042225529394,0.009533233759977005,25.129950192270062,0.009710531758211006,14.232860162920714,0.0032243420135307055,53.79897925756952,15.56,23.89,47.122585274557096,15.56,23.89,47.8816788021149,15.56,23.89,47.076936573779165,15.56,23.89,47.61759859747233,15.56,23.89,31.437328469006815,0.0,0.0,-0.28728454224540395,6.714499642881393,-0.3029999164041098,6.907920908654461,-0.283642052961756,6.671157688546359,-0.3138212932471596,7.047179198899983,-0.24832841594693017,6.279950360016315,8281750.438573579,1227315.7652684697,3169182.218505108 
 07/21  04:15:00,19.321999999999996,22.748827983085146,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.943070856942878,0.010444037555488476,24.066075850455658,0.009545833192937338,24.077928302035243,0.009729022855823166,24.060359765989343,0.009523720890006235,24.104439615850364,0.009722532013962525,14.127064940681327,0.003224194126358663,54.9194603635144,15.56,23.89,49.89764504267683,15.56,23.89,50.80429589377091,15.56,23.89,49.80089309529987,15.56,23.89,50.69018856563938,15.56,23.89,31.652207454239157,0.0,0.0,-0.3859150734323025,8.101818331885696,-0.4709830063640176,9.631899221538333,-0.45244751399490657,9.272023807658343,-0.4796600971397396,9.805456393543551,-0.42427551998339785,8.753349494125331,10714842.062569788,3660407.389264678,3169182.218505108 
 07/21  04:30:00,19.247999999999998,22.853245515571736,3.6,0.0,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,25.294123132397583,0.010564233606987598,23.900439217255236,0.009525210322349065,23.90211321689799,0.009715254310723263,23.899835712414635,0.009503894069611904,23.904988086128526,0.009705290978928688,14.028880382856705,0.003224056545000266,51.23093840507317,15.56,23.89,50.289428934517844,15.56,23.89,51.272194440487894,15.56,23.89,50.1803992962143,15.56,23.89,51.21157115551681,15.56,23.89,31.85310145741803,0.0,0.0,-0.14106775293951082,5.412306374720885,-0.5124593141895709,10.490860444378725,-0.4958012826004845,10.136950831355279,-0.5199652165176503,10.654249092484463,-0.47378852651566233,9.687659448365409,8346525.620681886,1292090.947376777,3169182.218505108 
 07/21  04:45:00,19.174,22.95824747896031,3.6,15.452903843444703,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,24.413226287863846,0.010544481582061649,25.025273886721415,0.00959373333886429,25.060825381577615,0.009771910340616046,25.01742938182957,0.009573538845528421,25.111618601305647,0.009759196841325183,13.975535294638542,0.0032239289457060218,53.89707439506522,15.56,23.89,47.347921491210776,15.56,23.89,48.11163289704136,15.56,23.89,47.271862703863704,15.56,23.89,47.904826254587064,15.56,23.89,31.962329001349943,0.0,0.0,-0.2877075736566795,6.719569587014121,-0.3066097255147683,6.953824075147693,-0.28037455603187883,6.632754134460541,-0.31285652137296255,7.034562478101478,-0.2550320766645701,6.350177396666012,7992864.940514842,1227500.9127704515,3132381.5729443887 
 07/21  05:00:00,19.099999999999998,23.063750771523356,3.6,83.18156571709046,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.943305329117077,0.010461068956602875,24.063180872642533,0.009580389083818995,24.08499628790653,0.00977046089048529,24.062621888563456,0.009556645855452245,24.098348140705856,0.009763437940365077,14.056570677611056,0.0032238089785159513,55.00676224083273,15.56,23.89,50.08424022057576,15.56,23.89,50.995691179499524,15.56,23.89,49.96367043900396,15.56,23.89,50.91877620056701,15.56,23.89,31.793490332000868,0.0,0.0,-0.38598453214259026,8.102941165230988,-0.4716802646258826,9.645725672727266,-0.4297367348293177,8.851232298004575,-0.46934396045654325,9.599479890351972,-0.4276605116314329,8.813868801378305,10345399.964136215,3692349.6687928713,3020067.8405433428 
 07/21  05:15:00,19.174,22.95824747896031,3.6,175.49506176922296,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,25.295731148110633,0.010579871575167932,23.90038956010429,0.009554065311335245,23.905099909129472,0.009733513242169766,23.900815678503665,0.009524111045267984,23.904596825473917,0.00973962621413439,14.359500879976697,0.003223717215084239,51.30059930684796,15.56,23.89,50.43961779502668,15.56,23.89,51.35784859294916,15.56,23.89,50.28257400373626,15.56,23.89,51.391161333741664,15.56,23.89,31.174548815400605,0.0,0.0,-0.13990882386789524,5.4055538779785195,-0.5097567072053798,10.432626740290644,-0.44977009180094707,9.22126287701525,-0.4998617902997817,10.222113297282831,-0.47332432608438857,9.67840995279954,7870692.568693446,1383307.3977126828,2854402.7161807613 
 07/21  05:30:00,19.247999999999998,22.853245515571736,3.6,265.22390723186635,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,24.415377753712804,0.010558331683277489,25.041157135203804,0.00961968404955065,25.302742471508388,0.009777100100133333,25.084189396709235,0.009586879587823356,25.119684204851897,0.00979030901362158,14.880370590681672,0.0032236615354438976,53.959733876419506,15.56,23.89,47.429125563182915,15.56,23.89,47.448500930836616,15.56,23.89,47.14879203870396,15.56,23.89,48.03210022836977,15.56,23.89,30.14259163616796,0.0,0.0,-0.2849482781933923,6.6866360560674,-0.2987495288935763,6.854578448229518,-0.1718896916968458,5.612416563262087,-0.27803331837300493,6.605514046734953,-0.25095494410313357,6.307240553914852,7625300.670651682,1227643.0502563845,2764675.1655952963 
 07/21  05:45:00,19.321999999999996,22.748827983085146,3.6,344.56894369462685,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.9440363869834,0.010470876825511101,24.068151442641927,0.009601694987387015,24.160465680553415,0.009769675789277194,24.082205891930485,0.009566042519461632,24.101637493691264,0.009789855507006768,15.603015960248412,0.0032236396026268,55.055063455072364,15.56,23.89,50.17895231594122,15.56,23.89,50.76122668174694,15.56,23.89,49.9532834369276,15.56,23.89,51.044336582215536,15.56,23.89,28.774227205491677,0.0,0.0,-0.3823159593447364,8.043918871649495,-0.4633478670236553,9.48186718216273,-0.33857782719850443,7.384425966400698,-0.4448058503113729,9.127962230926002,-0.42265977169783225,8.724635311520188,10227620.12186294,3852942.7855601707,2741694.88150277 
 07/21  06:00:00,19.396,22.64494480984711,3.6,412.89652918288397,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,25.31108354158298,0.010587453044451961,23.901070481300838,0.0095690046770106,23.916512849163873,0.00970686839130059,23.9026106517908,0.009526998865014472,23.90512899637697,0.00976076250402251,16.579278154444392,0.0032236448587680106,51.28989120628601,15.56,23.89,50.51522562791201,15.56,23.89,51.18429428359013,15.56,23.89,50.29216361469724,15.56,23.89,51.49931640453453,15.56,23.89,27.03527587504845,0.0,0.0,-0.1325931578090872,5.3642189447937625,-0.5009454340559716,10.244961368258771,-0.37530537213287335,7.932726176546382,-0.4847047160032509,9.907850534226341,-0.4680117098150698,9.573214083363808,7894038.742686668,1533287.7652141445,2727768.5226725233 
 07/21  06:15:00,19.654999999999998,22.285506781988882,3.6,471.4575888125717,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,24.443220775401315,0.010565614883548851,23.89271856014644,0.009496471227737387,23.89566190771604,0.00958575795744727,23.892580934174227,0.00944728368547067,23.894406476556398,0.009688719505024194,17.79749669734025,0.0032236989608789464,53.906394474138075,15.56,23.89,50.16325531595732,15.56,23.89,50.61877968644853,15.56,23.89,49.90773406064063,15.56,23.89,51.158001196242765,15.56,23.89,25.028948872940205,0.0,0.0,-0.2742377918401559,6.561844518420642,-0.5060303635079403,10.352852298548527,-0.3689198351242053,7.833271833493967,-0.49264993298960336,10.071347334601597,-0.47584310707110405,9.728709867485009,10298890.441092333,3960132.7829940165,2705775.2032983126 
 07/21  06:30:00,19.913999999999994,21.932442206532734,3.6,521.7829998888294,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.971085228032425,0.010473335197138476,23.891269693670907,0.009415319455388312,23.8916253245158,0.009454647082241509,23.891065881630777,0.009360545031514846,23.89185469194678,0.009610292857174522,19.204999386876622,0.0032238088289856122,54.97834210351791,15.56,23.89,49.745311412291485,15.56,23.89,49.948920135512196,15.56,23.89,49.460811431011855,15.56,23.89,50.75798393550349,15.56,23.89,22.91661190166726,0.0,0.0,-0.3721471243206306,7.883319338621234,-0.5068647692862075,10.370663288817454,-0.3568292062705208,7.6497211860731085,-0.49790437124494186,10.180970728171516,-0.47886078697462786,9.789333000842987,10009904.094776556,3701854.1818992607,2675067.458077295 
 07/21  06:45:00,20.173,21.585711012630494,3.6,565.2506203524367,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.90181810930076,0.010323116188415887,23.890981520066568,0.009342615870261455,23.890793363139526,0.009337688529411158,23.890815393603777,0.009285419598994387,23.891207791095333,0.009541393712196459,20.76233279472665,0.0032239692586167844,54.42877477225129,15.56,23.89,49.36772821445559,15.56,23.89,49.34263386607626,15.56,23.89,49.070430034697154,15.56,23.89,50.4015415794351,15.56,23.89,20.809940861266828,0.0,0.0,-0.39854811832453485,8.309428858749015,-0.5076854868087584,10.388211457279425,-0.34623089006621843,7.493943771099808,-0.5036000443031732,10.301146886809292,-0.4810821392888887,9.83420944189362,10032820.9361798,3764631.991027736,2635206.4903520606 
 07/21  07:00:00,20.431999999999995,21.245146338649114,3.6,603.0021993141547,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.89216913658624,0.010158656525596025,23.890899480157437,0.009279960545010194,23.89057345613706,0.00923832033873177,23.890753640552035,0.009223442779474856,23.891018344203054,0.00948236087705669,22.470052953260428,0.0032241704478300315,53.606678473343884,15.56,23.89,49.04175736892644,15.56,23.89,48.82587967021881,15.56,23.89,48.747870309540225,15.56,23.89,50.09496026364943,15.56,23.89,18.74670058037911,0.0,0.0,-0.40978335554298706,8.499803088743732,-0.5073375951250804,10.380769456733134,-0.3370725240610249,7.363177429551726,-0.5070898268859063,10.375472459036345,-0.4823409291498251,9.859734397340162,10049320.090284128,3783973.134444217,2632364.5010399097 
 07/21  07:15:00,21.061,20.44297454913923,3.6,635.9590674410139,9.021986395697073,6.8392498906959025,4.057131050188049,6.839249890695901,4.057131050188049,23.890676753967117,0.009765442285593125,23.89045414937785,0.009021766406259712,23.89023760668241,0.008991956216396759,23.890317595421948,0.008968731349602216,23.89061466427396,0.009241482815365394,24.330806131100747,0.003224460653423368,51.568409931314655,15.56,23.89,47.69806598287976,15.56,23.89,47.54332437683861,15.56,23.89,47.42204426843535,15.56,23.89,48.84222590022233,15.56,23.89,16.757006000351026,0.0,0.0,-0.42622135721566556,8.788078488492786,-0.5130907814267825,10.504512343599728,-0.33363070415480384,7.3149549352039,-0.5140928338534094,10.526211446732546,-0.4890809738717042,9.99756809729574,9747839.481920984,3487357.8473424246,2627499.179778559 
